,peak_duration,peak_size,entity,peak_start_date
9018,0,381,Union Health Ministry,2020-04-02
9019,0,13,Union Health Ministry,2020-04-03
9020,0,15,Union Health Ministry,2020-04-04
9021,0,15,Union Health Ministry,2020-04-05
9022,0,17,Union Health Ministry,2020-04-06
9023,0,17,Union Health Ministry,2020-04-07
9024,0,52,Union Health Ministry,2020-04-08
9025,0,52,Union Health Ministry,2020-04-09
9026,0,59,Union Health Ministry,2020-04-10
9027,0,64,Union Health Ministry,2020-04-11
9028,0,64,Union Health Ministry,2020-04-12
9029,0,21,Union Health Ministry,2020-04-13
9030,0,9,Union Health Ministry,2020-04-14
9031,0,9,Union Health Ministry,2020-04-15
9032,0,9,Union Health Ministry,2020-04-16
9033,0,30,Union Health Ministry,2020-04-17
9034,0,50,Union Health Ministry,2020-04-18
9035,0,96,Union Health Ministry,2020-04-19
9036,0,391,Union Health Ministry,2020-04-20
9037,0,363,Union Health Ministry,2020-04-21
9038,0,341,Union Health Ministry,2020-04-22
9039,4,2561,Union Health Ministry,2020-04-23
9040,0,0,Unsung Warrior,2020-01-02
9041,0,0,Unsung Warrior,2020-01-03
9042,0,0,Unsung Warrior,2020-01-04
9043,0,62,Unsung Warrior,2020-01-05
9044,22,405,Unsung Warrior,2020-01-06
9045,0,76,Unsung Warrior,2020-01-29
9046,0,65,Unsung Warrior,2020-01-30
9047,6,164,Unsung Warrior,2020-01-31
9048,0,43,Unsung Warrior,2020-02-07
9049,0,33,Unsung Warrior,2020-02-08
9050,0,36,Unsung Warrior,2020-02-09
9051,0,16,Unsung Warrior,2020-02-10
9052,0,16,Unsung Warrior,2020-02-11
9053,0,33,Unsung Warrior,2020-02-12
9054,0,33,Unsung Warrior,2020-02-13
9055,0,33,Unsung Warrior,2020-02-14
9056,0,23,Unsung Warrior,2020-02-15
9057,0,23,Unsung Warrior,2020-02-16
9058,0,32,Unsung Warrior,2020-02-17
9059,0,32,Unsung Warrior,2020-02-18
9060,0,14,Unsung Warrior,2020-02-19
9061,0,10,Unsung Warrior,2020-02-20
9062,0,6,Unsung Warrior,2020-02-21
9063,0,6,Unsung Warrior,2020-02-22
9064,0,7,Unsung Warrior,2020-02-23
9065,0,12,Unsung Warrior,2020-02-24
9066,0,12,Unsung Warrior,2020-02-25
9067,0,12,Unsung Warrior,2020-02-26
9068,0,12,Unsung Warrior,2020-02-27
9069,0,12,Unsung Warrior,2020-02-28
9070,0,12,Unsung Warrior,2020-02-29
9071,0,9,Unsung Warrior,2020-03-01
9072,0,8,Unsung Warrior,2020-03-02
9073,0,8,Unsung Warrior,2020-03-03
9074,0,8,Unsung Warrior,2020-03-04
9075,0,10,Unsung Warrior,2020-03-05
9076,5,161,Unsung Warrior,2020-03-06
9077,0,90,Unsung Warrior,2020-03-12
9078,0,21,Unsung Warrior,2020-03-13
9079,0,15,Unsung Warrior,2020-03-14
9080,0,8,Unsung Warrior,2020-03-15
9081,0,4,Unsung Warrior,2020-03-16
9082,0,2,Unsung Warrior,2020-03-17
9083,0,3,Unsung Warrior,2020-03-18
9084,0,3,Unsung Warrior,2020-03-19
9085,0,3,Unsung Warrior,2020-03-20
9086,0,3,Unsung Warrior,2020-03-21
9087,0,3,Unsung Warrior,2020-03-22
9088,0,2,Unsung Warrior,2020-03-23
9089,0,2,Unsung Warrior,2020-03-24
9090,0,1,Unsung Warrior,2020-03-25
9091,0,3,Unsung Warrior,2020-03-26
9092,0,3,Unsung Warrior,2020-03-27
9093,0,3,Unsung Warrior,2020-03-28
9094,0,3,Unsung Warrior,2020-03-29
9095,0,3,Unsung Warrior,2020-03-30
9096,0,1,Unsung Warrior,2020-03-31
9097,0,1,Unsung Warrior,2020-04-01
9098,0,1,Unsung Warrior,2020-04-02
9099,0,1,Unsung Warrior,2020-04-03
9100,0,1,Unsung Warrior,2020-04-04
9101,0,1,Unsung Warrior,2020-04-05
9102,0,3,Unsung Warrior,2020-04-06
9103,0,3,Unsung Warrior,2020-04-07
9104,0,3,Unsung Warrior,2020-04-08
9105,0,3,Unsung Warrior,2020-04-09
9106,0,3,Unsung Warrior,2020-04-10
9107,0,3,Unsung Warrior,2020-04-11
9108,0,3,Unsung Warrior,2020-04-12
9109,0,3,Unsung Warrior,2020-04-13
9110,0,3,Unsung Warrior,2020-04-14
9111,0,3,Unsung Warrior,2020-04-15
9112,0,1,Unsung Warrior,2020-04-16
9113,0,1,Unsung Warrior,2020-04-17
9114,0,1,Unsung Warrior,2020-04-18
9115,0,1,Unsung Warrior,2020-04-19
9116,0,1,Unsung Warrior,2020-04-20
9117,0,1,Unsung Warrior,2020-04-21
9118,0,1,Unsung Warrior,2020-04-22
9119,0,1,Unsung Warrior,2020-04-23
9120,0,1,Unsung Warrior,2020-04-24
9121,0,1,Unsung Warrior,2020-04-25
9122,0,1,Unsung Warrior,2020-04-26
9123,0,1,Unsung Warrior,2020-04-27
9124,0,20,Usher,2020-01-02
9125,0,41,Usher,2020-01-03
9126,0,41,Usher,2020-01-04
9127,0,41,Usher,2020-01-05
9128,0,35,Usher,2020-01-06
9129,0,41,Usher,2020-01-07
9130,0,25,Usher,2020-01-08
9131,0,11,Usher,2020-01-09
9132,0,11,Usher,2020-01-10
9133,0,11,Usher,2020-01-11
9134,0,11,Usher,2020-01-12
9135,0,4,Usher,2020-01-13
9136,0,4,Usher,2020-01-14
9137,0,4,Usher,2020-01-15
9138,0,3,Usher,2020-01-16
9139,0,4,Usher,2020-01-17
9140,0,4,Usher,2020-01-18
9141,0,4,Usher,2020-01-19
9142,0,15,Usher,2020-01-20
9143,0,14,Usher,2020-01-21
9144,0,14,Usher,2020-01-22
9145,0,13,Usher,2020-01-23
9146,0,21,Usher,2020-01-24
9147,0,21,Usher,2020-01-25
9148,0,25,Usher,2020-01-26
9149,5,1392,Usher,2020-01-27
9150,0,187,Usher,2020-02-02
9151,0,101,Usher,2020-02-03
9152,0,40,Usher,2020-02-04
9153,0,15,Usher,2020-02-05
9154,0,11,Usher,2020-02-06
9155,0,11,Usher,2020-02-07
9156,0,11,Usher,2020-02-08
9157,0,11,Usher,2020-02-09
9158,0,8,Usher,2020-02-10
9159,0,5,Usher,2020-02-11
9160,0,5,Usher,2020-02-12
9161,0,11,Usher,2020-02-13
9162,0,11,Usher,2020-02-14
9163,0,12,Usher,2020-02-15
9164,0,14,Usher,2020-02-16
9165,0,14,Usher,2020-02-17
9166,0,3,Usher,2020-02-18
9167,0,3,Usher,2020-02-19
9168,5,2424,Usher,2020-02-20
9169,0,520,Usher,2020-02-26
9170,0,159,Usher,2020-02-27
9171,0,93,Usher,2020-02-28
9172,0,100,Usher,2020-02-29
9173,0,14,Usher,2020-03-01
9174,0,15,Usher,2020-03-02
9175,0,23,Usher,2020-03-03
9176,0,14,Usher,2020-03-04
9177,0,14,Usher,2020-03-05
9178,0,8,Usher,2020-03-06
9179,0,8,Usher,2020-03-07
9180,0,7,Usher,2020-03-08
9181,0,9,Usher,2020-03-09
9182,0,9,Usher,2020-03-10
9183,0,9,Usher,2020-03-11
9184,0,9,Usher,2020-03-12
9185,0,9,Usher,2020-03-13
9186,0,5,Usher,2020-03-14
9187,0,2,Usher,2020-03-15
9188,0,2,Usher,2020-03-16
9189,0,2,Usher,2020-03-17
9190,0,2,Usher,2020-03-18
9191,0,3,Usher,2020-03-19
9192,0,24,Usher,2020-03-20
9193,0,195,Usher,2020-03-21
9194,0,195,Usher,2020-03-22
9195,0,195,Usher,2020-03-23
9196,0,178,Usher,2020-03-24
9197,0,187,Usher,2020-03-25
9198,0,68,Usher,2020-03-26
9199,0,19,Usher,2020-03-27
9200,0,19,Usher,2020-03-28
9201,0,8,Usher,2020-03-29
9202,0,8,Usher,2020-03-30
9203,0,8,Usher,2020-03-31
9204,0,91,Usher,2020-04-01
9205,0,91,Usher,2020-04-02
9206,0,90,Usher,2020-04-03
9207,0,90,Usher,2020-04-04
9208,0,78,Usher,2020-04-05
9209,0,65,Usher,2020-04-06
9210,0,17,Usher,2020-04-07
9211,0,17,Usher,2020-04-08
9212,0,22,Usher,2020-04-09
9213,0,25,Usher,2020-04-10
9214,0,25,Usher,2020-04-11
9215,0,15,Usher,2020-04-12
9216,0,3,Usher,2020-04-13
9217,0,3,Usher,2020-04-14
9218,0,3,Usher,2020-04-15
9219,0,3,Usher,2020-04-16
9220,0,3,Usher,2020-04-17
9221,0,3,Usher,2020-04-18
9222,0,3,Usher,2020-04-19
9223,0,3,Usher,2020-04-20
9224,0,3,Usher,2020-04-21
9225,0,3,Usher,2020-04-22
9226,0,2,Usher,2020-04-23
9227,0,2,Usher,2020-04-24
9228,0,2,Usher,2020-04-25
9229,0,2,Usher,2020-04-26
9230,0,2,Usher,2020-04-27
9231,0,3,Wendy Williams,2020-01-02
9232,0,3,Wendy Williams,2020-01-03
9233,0,3,Wendy Williams,2020-01-04
9234,0,3,Wendy Williams,2020-01-05
9235,0,3,Wendy Williams,2020-01-06
9236,0,3,Wendy Williams,2020-01-07
9237,0,2,Wendy Williams,2020-01-08
9238,0,1,Wendy Williams,2020-01-09
9239,0,1,Wendy Williams,2020-01-10
9240,0,1,Wendy Williams,2020-01-11
9241,7,3967,Wendy Williams,2020-01-12
9242,0,269,Wendy Williams,2020-01-20
9243,0,273,Wendy Williams,2020-01-21
9244,0,276,Wendy Williams,2020-01-22
9245,0,42,Wendy Williams,2020-01-23
9246,0,8,Wendy Williams,2020-01-24
9247,0,6,Wendy Williams,2020-01-25
9248,0,6,Wendy Williams,2020-01-26
9249,0,6,Wendy Williams,2020-01-27
9250,0,6,Wendy Williams,2020-01-28
9251,0,2,Wendy Williams,2020-01-29
9252,0,2,Wendy Williams,2020-01-30
9253,0,2,Wendy Williams,2020-01-31
9254,0,2,Wendy Williams,2020-02-01
9255,0,2,Wendy Williams,2020-02-02
9256,0,2,Wendy Williams,2020-02-03
9257,0,2,Wendy Williams,2020-02-04
9258,0,2,Wendy Williams,2020-02-05
9259,0,2,Wendy Williams,2020-02-06
9260,0,2,Wendy Williams,2020-02-07
9261,0,74,Wendy Williams,2020-02-08
9262,0,74,Wendy Williams,2020-02-09
9263,0,73,Wendy Williams,2020-02-10
9264,0,73,Wendy Williams,2020-02-11
9265,0,72,Wendy Williams,2020-02-12
9266,0,64,Wendy Williams,2020-02-13
9267,0,25,Wendy Williams,2020-02-14
9268,0,26,Wendy Williams,2020-02-15
9269,0,28,Wendy Williams,2020-02-16
9270,0,28,Wendy Williams,2020-02-17
9271,0,7,Wendy Williams,2020-02-18
9272,0,2,Wendy Williams,2020-02-19
9273,0,0,Wendy Williams,2020-02-20
9274,0,0,Wendy Williams,2020-02-21
9275,0,0,Wendy Williams,2020-02-22
9276,0,0,Wendy Williams,2020-02-23
9277,0,0,Wendy Williams,2020-02-24
9278,0,0,Wendy Williams,2020-02-25
9279,0,0,Wendy Williams,2020-02-26
9280,0,0,Wendy Williams,2020-02-27
9281,0,0,Wendy Williams,2020-02-28
9282,0,0,Wendy Williams,2020-02-29
9283,0,0,Wendy Williams,2020-03-01
9284,0,0,Wendy Williams,2020-03-02
9285,0,0,Wendy Williams,2020-03-03
9286,0,0,Wendy Williams,2020-03-04
9287,0,0,Wendy Williams,2020-03-05
9288,0,0,Wendy Williams,2020-03-06
9289,0,0,Wendy Williams,2020-03-07
9290,0,0,Wendy Williams,2020-03-08
9291,0,0,Wendy Williams,2020-03-09
9292,0,0,Wendy Williams,2020-03-10
9293,0,0,Wendy Williams,2020-03-11
9294,0,0,Wendy Williams,2020-03-12
9295,0,0,Wendy Williams,2020-03-13
9296,0,0,Wendy Williams,2020-03-14
9297,0,0,Wendy Williams,2020-03-15
9298,0,0,Wendy Williams,2020-03-16
9299,0,0,Wendy Williams,2020-03-17
9300,0,0,Wendy Williams,2020-03-18
9301,0,0,Wendy Williams,2020-03-19
9302,0,0,Wendy Williams,2020-03-20
9303,0,0,Wendy Williams,2020-03-21
9304,0,0,Wendy Williams,2020-03-22
9305,0,0,Wendy Williams,2020-03-23
9306,0,0,Wendy Williams,2020-03-24
9307,0,0,Wendy Williams,2020-03-25
9308,0,0,Wendy Williams,2020-03-26
9309,0,0,Wendy Williams,2020-03-27
9310,0,0,Wendy Williams,2020-03-28
9311,0,0,Wendy Williams,2020-03-29
9312,0,0,Wendy Williams,2020-03-30
9313,0,0,Wendy Williams,2020-03-31
9314,0,0,Wendy Williams,2020-04-01
9315,0,0,Wendy Williams,2020-04-02
9316,0,0,Wendy Williams,2020-04-03
9317,0,0,Wendy Williams,2020-04-04
9318,0,0,Wendy Williams,2020-04-05
9319,0,0,Wendy Williams,2020-04-06
9320,0,0,Wendy Williams,2020-04-07
9321,0,0,Wendy Williams,2020-04-08
9322,0,0,Wendy Williams,2020-04-09
9323,0,0,Wendy Williams,2020-04-10
9324,0,0,Wendy Williams,2020-04-11
9325,0,0,Wendy Williams,2020-04-12
9326,0,0,Wendy Williams,2020-04-13
9327,0,0,Wendy Williams,2020-04-14
9328,0,0,Wendy Williams,2020-04-15
9329,0,0,Wendy Williams,2020-04-16
9330,0,0,Wendy Williams,2020-04-17
9331,0,0,Wendy Williams,2020-04-18
9332,0,0,Wendy Williams,2020-04-19
9333,0,0,Wendy Williams,2020-04-20
9334,0,0,Wendy Williams,2020-04-21
9335,0,0,Wendy Williams,2020-04-22
9336,0,0,Wendy Williams,2020-04-23
9337,0,0,Wendy Williams,2020-04-24
9338,0,0,Wendy Williams,2020-04-25
9339,0,0,Wendy Williams,2020-04-26
9340,0,0,Wendy Williams,2020-04-27
9341,0,0,World Health Organisation,2020-01-02
9342,0,0,World Health Organisation,2020-01-03
9343,0,0,World Health Organisation,2020-01-04
9344,0,0,World Health Organisation,2020-01-05
9345,0,0,World Health Organisation,2020-01-06
9346,0,0,World Health Organisation,2020-01-07
9347,0,0,World Health Organisation,2020-01-08
9348,0,1,World Health Organisation,2020-01-09
9349,0,1,World Health Organisation,2020-01-10
9350,0,1,World Health Organisation,2020-01-11
9351,0,1,World Health Organisation,2020-01-12
9352,0,1,World Health Organisation,2020-01-13
9353,0,1,World Health Organisation,2020-01-14
9354,0,1,World Health Organisation,2020-01-15
9355,0,1,World Health Organisation,2020-01-16
9356,0,1,World Health Organisation,2020-01-17
9357,0,0,World Health Organisation,2020-01-18
9358,0,1,World Health Organisation,2020-01-19
9359,0,1,World Health Organisation,2020-01-20
9360,0,1,World Health Organisation,2020-01-21
9361,0,1,World Health Organisation,2020-01-22
9362,0,1,World Health Organisation,2020-01-23
9363,6,566,World Health Organisation,2020-01-24
9364,0,52,World Health Organisation,2020-01-31
9365,0,43,World Health Organisation,2020-02-01
9366,0,35,World Health Organisation,2020-02-02
9367,0,43,World Health Organisation,2020-02-03
9368,0,43,World Health Organisation,2020-02-04
9369,0,35,World Health Organisation,2020-02-05
9370,0,9,World Health Organisation,2020-02-06
9371,0,12,World Health Organisation,2020-02-07
9372,0,23,World Health Organisation,2020-02-08
9373,0,53,World Health Organisation,2020-02-09
9374,0,53,World Health Organisation,2020-02-10
9375,0,48,World Health Organisation,2020-02-11
9376,0,48,World Health Organisation,2020-02-12
9377,0,48,World Health Organisation,2020-02-13
9378,0,46,World Health Organisation,2020-02-14
9379,0,48,World Health Organisation,2020-02-15
9380,0,54,World Health Organisation,2020-02-16
9381,0,30,World Health Organisation,2020-02-17
9382,0,21,World Health Organisation,2020-02-18
9383,0,24,World Health Organisation,2020-02-19
9384,0,77,World Health Organisation,2020-02-20
9385,0,77,World Health Organisation,2020-02-21
9386,0,56,World Health Organisation,2020-02-22
9387,0,53,World Health Organisation,2020-02-23
9388,0,62,World Health Organisation,2020-02-24
9389,0,72,World Health Organisation,2020-02-25
9390,0,72,World Health Organisation,2020-02-26
9391,0,112,World Health Organisation,2020-02-27
9392,0,174,World Health Organisation,2020-02-28
9393,0,174,World Health Organisation,2020-02-29
9394,0,106,World Health Organisation,2020-03-01
9395,0,143,World Health Organisation,2020-03-02
9396,0,153,World Health Organisation,2020-03-03
9397,0,74,World Health Organisation,2020-03-04
9398,0,71,World Health Organisation,2020-03-05
9399,5,527,World Health Organisation,2020-03-06
9400,0,229,World Health Organisation,2020-03-12
9401,0,232,World Health Organisation,2020-03-13
9402,0,247,World Health Organisation,2020-03-14
9403,0,185,World Health Organisation,2020-03-15
9404,0,80,World Health Organisation,2020-03-16
9405,0,82,World Health Organisation,2020-03-17
9406,0,192,World Health Organisation,2020-03-18
9407,0,192,World Health Organisation,2020-03-19
9408,0,192,World Health Organisation,2020-03-20
9409,0,187,World Health Organisation,2020-03-21
9410,0,187,World Health Organisation,2020-03-22
9411,0,56,World Health Organisation,2020-03-23
9412,0,73,World Health Organisation,2020-03-24
9413,0,128,World Health Organisation,2020-03-25
9414,0,128,World Health Organisation,2020-03-26
9415,0,128,World Health Organisation,2020-03-27
9416,0,128,World Health Organisation,2020-03-28
9417,0,128,World Health Organisation,2020-03-29
9418,7,1281,World Health Organisation,2020-03-30
9419,0,296,World Health Organisation,2020-04-07
9420,0,128,World Health Organisation,2020-04-08
9421,0,128,World Health Organisation,2020-04-09
9422,0,68,World Health Organisation,2020-04-10
9423,0,56,World Health Organisation,2020-04-11
9424,0,124,World Health Organisation,2020-04-12
9425,0,159,World Health Organisation,2020-04-13
9426,0,134,World Health Organisation,2020-04-14
9427,0,165,World Health Organisation,2020-04-15
9428,0,130,World Health Organisation,2020-04-16
9429,0,130,World Health Organisation,2020-04-17
9430,0,187,World Health Organisation,2020-04-18
9431,0,173,World Health Organisation,2020-04-19
9432,0,233,World Health Organisation,2020-04-20
9433,0,279,World Health Organisation,2020-04-21
9434,0,279,World Health Organisation,2020-04-22
9435,0,106,World Health Organisation,2020-04-23
9436,0,46,World Health Organisation,2020-04-24
9437,0,44,World Health Organisation,2020-04-25
9438,0,36,World Health Organisation,2020-04-26
9439,5,1855,World Health Organisation,2020-04-27
9440,0,18,YES Bank,2020-01-02
9441,0,393,YES Bank,2020-01-03
9442,0,393,YES Bank,2020-01-04
9443,0,388,YES Bank,2020-01-05
9444,0,388,YES Bank,2020-01-06
9445,0,389,YES Bank,2020-01-07
9446,0,233,YES Bank,2020-01-08
9447,0,151,YES Bank,2020-01-09
9448,0,151,YES Bank,2020-01-10
9449,0,151,YES Bank,2020-01-11
9450,0,141,YES Bank,2020-01-12
9451,0,141,YES Bank,2020-01-13
9452,0,60,YES Bank,2020-01-14
9453,0,21,YES Bank,2020-01-15
9454,0,22,YES Bank,2020-01-16
9455,0,109,YES Bank,2020-01-17
9456,0,109,YES Bank,2020-01-18
9457,0,88,YES Bank,2020-01-19
9458,0,87,YES Bank,2020-01-20
9459,0,113,YES Bank,2020-01-21
9460,0,90,YES Bank,2020-01-22
9461,0,59,YES Bank,2020-01-23
9462,0,29,YES Bank,2020-01-24
9463,0,75,YES Bank,2020-01-25
9464,0,73,YES Bank,2020-01-26
9465,0,73,YES Bank,2020-01-27
9466,0,72,YES Bank,2020-01-28
9467,0,72,YES Bank,2020-01-29
9468,0,26,YES Bank,2020-01-30
9469,0,47,YES Bank,2020-01-31
9470,0,47,YES Bank,2020-02-01
9471,0,38,YES Bank,2020-02-02
9472,0,38,YES Bank,2020-02-03
9473,0,37,YES Bank,2020-02-04
9474,0,51,YES Bank,2020-02-05
9475,0,51,YES Bank,2020-02-06
9476,0,51,YES Bank,2020-02-07
9477,0,51,YES Bank,2020-02-08
9478,0,54,YES Bank,2020-02-09
9479,0,41,YES Bank,2020-02-10
9480,0,41,YES Bank,2020-02-11
9481,0,41,YES Bank,2020-02-12
9482,0,9,YES Bank,2020-02-13
9483,0,9,YES Bank,2020-02-14
9484,0,8,YES Bank,2020-02-15
9485,0,11,YES Bank,2020-02-16
9486,0,11,YES Bank,2020-02-17
9487,0,11,YES Bank,2020-02-18
9488,0,6,YES Bank,2020-02-19
9489,0,5,YES Bank,2020-02-20
9490,0,5,YES Bank,2020-02-21
9491,0,4,YES Bank,2020-02-22
9492,0,4,YES Bank,2020-02-23
9493,0,4,YES Bank,2020-02-24
9494,0,4,YES Bank,2020-02-25
9495,0,11,YES Bank,2020-02-26
9496,0,11,YES Bank,2020-02-27
9497,0,20,YES Bank,2020-02-28
9498,5,8826,YES Bank,2020-02-29
9499,0,836,YES Bank,2020-03-06
9500,0,1262,YES Bank,2020-03-07
9501,0,1262,YES Bank,2020-03-08
9502,0,1262,YES Bank,2020-03-09
9503,0,1271,YES Bank,2020-03-10
9504,0,1271,YES Bank,2020-03-11
9505,0,830,YES Bank,2020-03-12
9506,0,445,YES Bank,2020-03-13
9507,0,543,YES Bank,2020-03-14
9508,0,558,YES Bank,2020-03-15
9509,0,389,YES Bank,2020-03-16
9510,0,199,YES Bank,2020-03-17
9511,0,89,YES Bank,2020-03-18
9512,0,74,YES Bank,2020-03-19
9513,0,25,YES Bank,2020-03-20
9514,0,50,YES Bank,2020-03-21
9515,0,457,YES Bank,2020-03-22
9516,0,457,YES Bank,2020-03-23
9517,0,452,YES Bank,2020-03-24
9518,0,447,YES Bank,2020-03-25
9519,0,447,YES Bank,2020-03-26
9520,0,40,YES Bank,2020-03-27
9521,0,57,YES Bank,2020-03-28
9522,0,57,YES Bank,2020-03-29
9523,0,57,YES Bank,2020-03-30
9524,0,25,YES Bank,2020-03-31
9525,0,11,YES Bank,2020-04-01
9526,0,9,YES Bank,2020-04-02
9527,0,9,YES Bank,2020-04-03
9528,0,11,YES Bank,2020-04-04
9529,0,11,YES Bank,2020-04-05
9530,0,16,YES Bank,2020-04-06
9531,0,18,YES Bank,2020-04-07
9532,0,18,YES Bank,2020-04-08
9533,0,23,YES Bank,2020-04-09
9534,0,23,YES Bank,2020-04-10
9535,0,9,YES Bank,2020-04-11
9536,0,9,YES Bank,2020-04-12
9537,0,6,YES Bank,2020-04-13
9538,0,5,YES Bank,2020-04-14
9539,0,31,YES Bank,2020-04-15
9540,0,31,YES Bank,2020-04-16
9541,0,31,YES Bank,2020-04-17
9542,0,31,YES Bank,2020-04-18
9543,0,35,YES Bank,2020-04-19
9544,0,22,YES Bank,2020-04-20
9545,0,10,YES Bank,2020-04-21
9546,0,10,YES Bank,2020-04-22
9547,0,6,YES Bank,2020-04-23
9548,0,5,YES Bank,2020-04-24
9549,0,5,YES Bank,2020-04-25
9550,0,4,YES Bank,2020-04-26
9551,0,4,YES Bank,2020-04-27
9552,0,2,Yes Bank,2020-01-02
9553,0,2,Yes Bank,2020-01-03
9554,0,2,Yes Bank,2020-01-04
9555,0,24,Yes Bank,2020-01-05
9556,0,29,Yes Bank,2020-01-06
9557,0,29,Yes Bank,2020-01-07
9558,0,37,Yes Bank,2020-01-08
9559,0,29,Yes Bank,2020-01-09
9560,0,29,Yes Bank,2020-01-10
9561,0,36,Yes Bank,2020-01-11
9562,0,39,Yes Bank,2020-01-12
9563,0,41,Yes Bank,2020-01-13
9564,0,44,Yes Bank,2020-01-14
9565,0,44,Yes Bank,2020-01-15
9566,0,5,Yes Bank,2020-01-16
9567,0,4,Yes Bank,2020-01-17
9568,0,4,Yes Bank,2020-01-18
9569,0,4,Yes Bank,2020-01-19
9570,0,1,Yes Bank,2020-01-20
9571,0,0,Yes Bank,2020-01-21
9572,0,0,Yes Bank,2020-01-22
9573,0,0,Yes Bank,2020-01-23
9574,0,1,Yes Bank,2020-01-24
9575,0,3,Yes Bank,2020-01-25
9576,0,3,Yes Bank,2020-01-26
9577,0,4,Yes Bank,2020-01-27
9578,0,4,Yes Bank,2020-01-28
9579,0,4,Yes Bank,2020-01-29
9580,0,4,Yes Bank,2020-01-30
9581,0,4,Yes Bank,2020-01-31
9582,0,1,Yes Bank,2020-02-01
9583,0,1,Yes Bank,2020-02-02
9584,0,8,Yes Bank,2020-02-03
9585,0,8,Yes Bank,2020-02-04
9586,0,8,Yes Bank,2020-02-05
9587,0,8,Yes Bank,2020-02-06
9588,0,8,Yes Bank,2020-02-07
9589,0,4,Yes Bank,2020-02-08
9590,0,4,Yes Bank,2020-02-09
9591,0,4,Yes Bank,2020-02-10
9592,0,4,Yes Bank,2020-02-11
9593,0,2,Yes Bank,2020-02-12
9594,0,1,Yes Bank,2020-02-13
9595,0,0,Yes Bank,2020-02-14
9596,0,1,Yes Bank,2020-02-15
9597,0,1,Yes Bank,2020-02-16
9598,0,1,Yes Bank,2020-02-17
9599,0,1,Yes Bank,2020-02-18
9600,0,1,Yes Bank,2020-02-19
9601,0,1,Yes Bank,2020-02-20
9602,0,1,Yes Bank,2020-02-21
9603,0,4,Yes Bank,2020-02-22
9604,0,6,Yes Bank,2020-02-23
9605,0,6,Yes Bank,2020-02-24
9606,0,6,Yes Bank,2020-02-25
9607,0,74,Yes Bank,2020-02-26
9608,0,74,Yes Bank,2020-02-27
9609,0,74,Yes Bank,2020-02-28
9610,5,3285,Yes Bank,2020-02-29
9611,0,430,Yes Bank,2020-03-06
9612,0,241,Yes Bank,2020-03-07
9613,0,241,Yes Bank,2020-03-08
9614,0,160,Yes Bank,2020-03-09
9615,0,205,Yes Bank,2020-03-10
9616,0,201,Yes Bank,2020-03-11
9617,0,201,Yes Bank,2020-03-12
9618,0,68,Yes Bank,2020-03-13
9619,0,76,Yes Bank,2020-03-14
9620,0,59,Yes Bank,2020-03-15
9621,0,75,Yes Bank,2020-03-16
9622,0,77,Yes Bank,2020-03-17
9623,0,77,Yes Bank,2020-03-18
9624,0,28,Yes Bank,2020-03-19
9625,0,3,Yes Bank,2020-03-20
9626,0,3,Yes Bank,2020-03-21
9627,0,3,Yes Bank,2020-03-22
9628,0,11,Yes Bank,2020-03-23
9629,0,15,Yes Bank,2020-03-24
9630,0,15,Yes Bank,2020-03-25
9631,0,20,Yes Bank,2020-03-26
9632,0,20,Yes Bank,2020-03-27
9633,0,20,Yes Bank,2020-03-28
9634,0,20,Yes Bank,2020-03-29
9635,0,20,Yes Bank,2020-03-30
9636,0,8,Yes Bank,2020-03-31
9637,0,6,Yes Bank,2020-04-01
9638,0,7,Yes Bank,2020-04-02
9639,0,7,Yes Bank,2020-04-03
9640,0,3,Yes Bank,2020-04-04
9641,0,2,Yes Bank,2020-04-05
9642,0,18,Yes Bank,2020-04-06
9643,0,18,Yes Bank,2020-04-07
9644,0,18,Yes Bank,2020-04-08
9645,0,16,Yes Bank,2020-04-09
9646,0,16,Yes Bank,2020-04-10
9647,0,6,Yes Bank,2020-04-11
9648,0,2,Yes Bank,2020-04-12
9649,0,4,Yes Bank,2020-04-13
9650,0,6,Yes Bank,2020-04-14
9651,0,6,Yes Bank,2020-04-15
9652,0,6,Yes Bank,2020-04-16
9653,0,6,Yes Bank,2020-04-17
9654,0,7,Yes Bank,2020-04-18
9655,0,56,Yes Bank,2020-04-19
9656,0,67,Yes Bank,2020-04-20
9657,0,66,Yes Bank,2020-04-21
9658,0,62,Yes Bank,2020-04-22
9659,0,67,Yes Bank,2020-04-23
9660,0,67,Yes Bank,2020-04-24
9661,0,27,Yes Bank,2020-04-25
9662,0,31,Yes Bank,2020-04-26
9663,0,10,Yes Bank,2020-04-27
